"E/V","I/uA"
-1.3240000E+00,-9.9993900E+01
-1.3245000E+00,-9.9993900E+01
-1.3250000E+00,-9.9993900E+01
-1.3255000E+00,-9.9993900E+01
-1.3261000E+00,-9.9993900E+01
-1.3266000E+00,-9.9993900E+01
-1.3271000E+00,-9.9993900E+01
-1.3276000E+00,-9.9993900E+01
-1.3281000E+00,-9.9993900E+01
-1.3286000E+00,-9.9993900E+01
-1.3291000E+00,-9.9993900E+01
-1.3296000E+00,-9.9993900E+01
-1.3302000E+00,-9.9993900E+01
-1.3307000E+00,-9.9993900E+01
-1.3312000E+00,-9.9993900E+01
-1.3317000E+00,-9.9993900E+01
-1.3322000E+00,-9.9993900E+01
-1.3327000E+00,-9.9993900E+01
-1.3332000E+00,-9.9993900E+01
-1.3338000E+00,-9.9993900E+01
-1.3343000E+00,-9.9993900E+01
-1.3348000E+00,-9.9993900E+01
-1.3353000E+00,-9.9993900E+01
-1.3358000E+00,-9.9993900E+01
-1.3363000E+00,-9.9993900E+01
-1.3368000E+00,-9.9993900E+01
-1.3374000E+00,-9.9993900E+01
-1.3379000E+00,-9.9993900E+01
-1.3384000E+00,-9.9993900E+01
-1.3389000E+00,-9.9993900E+01
-1.3394000E+00,-9.9993900E+01
-1.3399000E+00,-9.9993900E+01
-1.3404000E+00,-9.9993900E+01
-1.3409000E+00,-9.9993900E+01
-1.3415000E+00,-9.9993900E+01
-1.3420000E+00,-9.9993900E+01
-1.3425000E+00,-9.9993900E+01
-1.3430000E+00,-9.9993900E+01
-1.3435000E+00,-9.9993900E+01
-1.3440000E+00,-9.9993900E+01
-1.3445000E+00,-9.9993900E+01
-1.3451000E+00,-9.9993900E+01
-1.3456000E+00,-9.9993900E+01
-1.3461000E+00,-9.9993900E+01
-1.3466000E+00,-9.9993900E+01
-1.3471000E+00,-9.9993900E+01
-1.3476000E+00,-9.9993900E+01
-1.3481000E+00,-9.9993900E+01
-1.3486000E+00,-9.9993900E+01
-1.3492000E+00,-9.9993900E+01
-1.3497000E+00,-9.9993900E+01
-1.3502000E+00,-9.9993900E+01
-1.3507000E+00,-9.9993900E+01
-1.3512000E+00,-9.9993900E+01
-1.3517000E+00,-9.9993900E+01
-1.3522000E+00,-9.9993900E+01
-1.3528000E+00,-9.9993900E+01
-1.3533000E+00,-9.9993900E+01
-1.3538000E+00,-9.9993900E+01
-1.3543000E+00,-9.9993900E+01
-1.3548000E+00,-9.9993900E+01
-1.3553000E+00,-9.9993900E+01
-1.3558000E+00,-9.9993900E+01
-1.3564000E+00,-9.9993900E+01
-1.3569000E+00,-9.9993900E+01
-1.3574000E+00,-9.9993900E+01
-1.3579000E+00,-9.9993900E+01
-1.3584000E+00,-9.9993900E+01
-1.3589000E+00,-9.9993900E+01
-1.3594000E+00,-9.9993900E+01
-1.3599000E+00,-9.9993900E+01
-1.3605000E+00,-9.9993900E+01
-1.3610000E+00,-9.9993900E+01
-1.3615000E+00,-9.9993900E+01
-1.3620000E+00,-9.9993900E+01
-1.3625000E+00,-9.9993900E+01
-1.3630000E+00,-9.9993900E+01
-1.3635000E+00,-9.9993900E+01
-1.3641000E+00,-9.9993900E+01
-1.3646000E+00,-9.9993900E+01
-1.3651000E+00,-9.9993900E+01
-1.3656000E+00,-9.9993900E+01
-1.3661000E+00,-9.9993900E+01
-1.3666000E+00,-9.9993900E+01
-1.3671000E+00,-9.9993900E+01
-1.3676000E+00,-9.9993900E+01
-1.3682000E+00,-9.9993900E+01
-1.3687000E+00,-9.9993900E+01
-1.3692000E+00,-9.9993900E+01
-1.3697000E+00,-9.9993900E+01
-1.3702000E+00,-9.9993900E+01
-1.3707000E+00,-9.9993900E+01
-1.3712000E+00,-9.9993900E+01
-1.3718000E+00,-9.9993900E+01
-1.3723000E+00,-9.9993900E+01
-1.3728000E+00,-9.9993900E+01
-1.3733000E+00,-9.9993900E+01
-1.3738000E+00,-9.9993900E+01
-1.3743000E+00,-9.9993900E+01
-1.3748000E+00,-9.9993900E+01
-1.3754000E+00,-9.9993900E+01
-1.3759000E+00,-9.9993900E+01
-1.3764000E+00,-9.9993900E+01
-1.3769000E+00,-9.9993900E+01
-1.3774000E+00,-9.9993900E+01
-1.3779000E+00,-9.9993900E+01
-1.3784000E+00,-9.9993900E+01
-1.3789000E+00,-9.9993900E+01
-1.3795000E+00,-9.9993900E+01
-1.3800000E+00,-9.9993900E+01
-1.3805000E+00,-9.9993900E+01
-1.3810000E+00,-9.9993900E+01
-1.3815000E+00,-9.9993900E+01
-1.3820000E+00,-9.9993900E+01
-1.3825000E+00,-9.9993900E+01
-1.3831000E+00,-9.9993900E+01
-1.3836000E+00,-9.9993900E+01
-1.3841000E+00,-9.9993900E+01
-1.3846000E+00,-9.9993900E+01
-1.3851000E+00,-9.9993900E+01
-1.3856000E+00,-9.9993900E+01
-1.3861000E+00,-9.9993900E+01
-1.3866000E+00,-9.9993900E+01
-1.3872000E+00,-9.9993900E+01
-1.3877000E+00,-9.9993900E+01
-1.3882000E+00,-9.9993900E+01
-1.3887000E+00,-9.9993900E+01
-1.3892000E+00,-9.9993900E+01
-1.3897000E+00,-9.9993900E+01
-1.3902000E+00,-9.9993900E+01
-1.3908000E+00,-9.9993900E+01
-1.3913000E+00,-9.9993900E+01
-1.3918000E+00,-9.9993900E+01
-1.3923000E+00,-9.9993900E+01
-1.3928000E+00,-9.9993900E+01
-1.3933000E+00,-9.9993900E+01
-1.3938000E+00,-9.9993900E+01
-1.3944000E+00,-9.9993900E+01
-1.3949000E+00,-9.9993900E+01
-1.3954000E+00,-9.9993900E+01
-1.3959000E+00,-9.9993900E+01
-1.3964000E+00,-9.9993900E+01
-1.3969000E+00,-9.9993900E+01
-1.3974000E+00,-9.9993900E+01
-1.3979000E+00,-9.9993900E+01
-1.3985000E+00,-9.9993900E+01
-1.3990000E+00,-9.9993900E+01
-1.3995000E+00,-9.9993900E+01
-1.4000000E+00,-9.9993900E+01
